# Populated places used to name carpool stops. GENERATED FILE — do not edit.
# Regenerate with scripts/generate-places.mjs (see that file for the source data).
#
# Source: GeoNames (https://www.geonames.org/), licensed CC BY 4.0.
# Norway: every populated place. Sweden: those within 150 km of Norway.
#
# One place per line: name|latitude|longitude
Melem, Ørland|63.8374|9.7073
Laksebubukta, Vadsø|70.0898|29.6412
Været, Vadsø|70.0696|30.003
Hofstadgårdan, Hitra|63.5713|8.6685
Vikan, Hitra|63.5359|8.4023
Hopsjøen, Hitra|63.6273|8.7193
Limingen, Lierne|64.7063|13.7415
Strømsnes, Hitra|63.6211|8.8478
Kjevikan, Hitra|63.6697|9.0495
Åkervika, Hitra|63.6654|9.0914
Stranda, Hitra|63.6335|9.1309
Langvågen, Hitra|63.5981|9.0277
Stranda, Sunnfjord|61.4224|6.1474
Femundsenden, Engerdal|61.9239|11.9175
Barkald, Alvdal|61.9984|10.8695
Nymoen, Engerdal|61.6683|11.7843
Grotli, Skjåk|62.0135|7.6304
Kokkevoll, Karlsøy|70.1848|19.6324
Steinsholt, Larvik|59.3123|9.8824
Meland, Hammerfest|70.679|23.6396
Nordaunet, Nærøysund|64.9254|11.166
Hella, Sogndal|61.2075|6.598
Øvre Omland, Kvinesdal|58.3724|6.9798
Dolmset, Åfjord|63.9902|10.1715
Grønligrenda, Trysil|61.2671|12.4798
Ulsberg, Rennebu|62.7514|9.9842
Herfjord, Åfjord|64.005|10.0255
Kattavika, Åfjord|63.996|10.0022
Høvika, Åfjord|64.0536|10.0777
Dalsfoss, Kragerø|58.9655|9.3167
Ytregarden, Kvinesdal|58.339|7.0399
Storbekken, Trysil|61.2375|12.7602
Hønseby, Hammerfest|70.7427|23.1509
Akkarfjord, Hammerfest|70.6122|23.6499
Neset, Nærøysund|64.9198|11.3133
Myran, Flekkefjord|58.2427|6.6404
Rabben, Frøya|63.7211|8.8398
Mellajord, Tromsø|69.5431|19.1742
Činavuohppi, Porsanger|70.3003|25.1673
Smørfjord, Porsanger|70.5261|25.0903
Åndal, Hustadvika|62.7764|7.0635
Søstugrenda, Elverum|60.9086|11.535
Lillemo, Åmli|58.7756|8.4969
Porsa, Hammerfest|70.4005|23.6243
Skålestrondi, Vinje|59.6627|8.038
Bjørdal, Stranda|62.033|7.0096
Hurlagjerdet, Ålesund|62.5911|6.2829
Hellevik, Ålesund|62.6343|6.1667
Eikås, Sunnfjord|61.4676|6.0265
Stranda, Sunnfjord|61.5288|6.2207
Gjersvika, Raarvihke - Røyrvik|64.8595|13.4124
Ryggøyra, Gloppen|61.7781|6.1272
Stein, Osen|64.2707|10.6022
Husvika, Osen|64.3977|10.4906
Nausthaugan, Osen|64.3341|10.4752
Seterøyan, Orkland|63.321|9.4347
Nordaunet, Heim|63.3661|9.3828
Falkevik, Kinn|61.9131|5.2162
Nordre Silda, Kinn|62.0178|5.2054
Raudvika, Hitra|63.5006|9.1856
Skogsøya, Hitra|63.501|9.1598
Haukdalgrenda, Midtre Gauldal|62.9906|10.2648
Eggalia, Midtre Gauldal|62.8823|10.262
Åsenhus, Midtre Gauldal|62.935|10.2123
Sæter, Midtre Gauldal|62.904|10.3981
Lundan, Midtre Gauldal|63.0319|10.2645
Nordstuu, Midtre Gauldal|63.0348|10.2703
Folstadgrenda, Midtre Gauldal|63.0285|10.3213
Bjørkset, Midtre Gauldal|62.919|10.2348
Singsåsaunet, Midtre Gauldal|62.9532|10.7279
Kvernberget, Midtre Gauldal|62.9947|10.8794
Hilde, Stryn|61.8579|6.6061
Bruagrenda, Stryn|61.9016|6.723
Øyra, Stryn|61.8348|6.8047
Dålån, Tinn|59.8789|8.5268
Røed, Froland|58.5075|8.6505
Storsvingen, Hattfjelldal|65.5791|14.0128
Nygardene, Hasvik|70.6001|22.1155
Gaustågrende, Tinn|59.9108|8.72
Geaidnogeahče, Tana|70.1419|28.2053
Hedeguohppi, Tana|70.1689|28.1907
Suohpanjárga, Tana|70.1816|28.203
Ytre Siem, Rauma|62.58|7.552
Indre Siem, Rauma|62.5799|7.5624
Petterlund, Tana|70.3805|28.2192
Sandlia, Tana|70.3611|28.2345
Guhkesnjárga, Tana|70.4643|28.3013
Krogsethagen, Ålesund|62.5385|6.4926
Geresgohppi, Tana|70.4606|28.5108
Milandgrende, Tinn|59.9219|8.7391
Skáidi, Tana|70.4304|28.5912
Gakca, Tana|70.4385|28.6277
Sønderlandsgrenda, Nissedal|59.0028|8.5737
Gárggogeahči, Tana|70.4585|27.8706
Mælshaugen, Tinn|59.9282|8.7878
Kotala, Sør-Varanger|69.7019|29.4301
Råbogen, Hadsel|68.5894|14.95
Skorbreivik, Ålesund|62.6062|6.5693
Eidsvikeidet, Ålesund|62.5455|6.5877
Monreset, Vennesla|58.288|8.0187
Hovsstranda, Fjord|62.3834|6.9731
Jondalen hyttegrend, Gol|60.7925|8.8671
Såmmårvål, Orkland|63.2611|9.7771
Byagrenda, Orkland|63.2273|9.7658
Monsetgrenda, Orkland|63.2006|9.8197
Vormdal, Orkland|63.2003|9.7359
Dørdal, Orkland|63.272|9.5767
Lindekleiv, Vennesla|58.2524|7.9433
Sørskogbygda, Elverum|60.9422|11.772
Furland, Vestnes|62.6225|6.9956
Vollabakken, Gjemnes|62.9414|7.8601
Mauset, Surnadal|62.9918|8.9051
Sundshopen, Sømna|65.2509|12.1222
Byrknes Nordre, Gulen|60.9038|4.8381
Myrane, Sykkylven|62.3332|6.5937
Dalbotnet, Sømna|65.3845|12.2828
Bakkagrende, Tinn|60.041|8.7393
Sæter, Aukra|62.8474|6.9032
Stranda, Andøy|69.2062|15.8621
Grasdalen, Tinn|59.9059|8.9236
Skarshaugen, Aukra|62.8338|6.8742
Juvika, Aukra|62.8447|6.8911
Herjestranda, Rauma|62.664|7.5075
Lauksundskaret, Skjervøy|70.0788|20.7763
Kobbepollen, Skjervøy|69.9804|20.9351
Gossal, Storfjord|69.3216|20.0117
Pinstranda, Steigen|67.7716|15.0422
Herrem, Rennebu|62.8907|9.8302
Sundbøgrendi, Seljord|59.5505|8.5952
Agåssæter, Elverum|60.8531|11.7754
Kivlegrendi, Seljord|59.5032|8.5874
Soggemoen, Rauma|62.5247|7.7036
Lillegrenda, Steigen|67.737|14.8238
Bua, Frøya|63.6754|8.4508
Hamburglandet, Frøya|63.6709|8.3085
Stranda, Frøya|63.7974|8.6764
Garnvika, Frøya|63.7946|8.719
Klungervika, Frøya|63.7847|8.6531
Breivika, Frøya|63.7911|8.6609
Holet, Frøya|63.7896|8.6803
Skjelvika, Frøya|63.7829|8.7012
Vavika, Frøya|63.7634|8.8106
Gåsvika, Frøya|63.77|8.8606
Hatlen nedre, Rauma|62.5797|7.8116
Erstad, Rauma|62.5313|7.9248
Berge, Kristiansand|58.0881|7.854
Ormsætra, Hamar|60.8885|11.1963
Vangssætra, Hamar|60.8834|11.1828
Tveitosen, Hægebostad|58.4869|7.1958
Kilvågjen, Vevelstad|65.7006|12.5878
Nedre Lauen, Hægebostad|58.3992|7.1831
Fossgrenda, Melhus|63.109|10.2354
Vollagrenda, Melhus|63.0995|10.2419
Nævsgrenda, Melhus|63.0953|9.9234
Brandan, Melhus|63.113|10.0016
Nordtømmesvollan, Melhus|63.0656|10.0484
Strandalykkja, Melhus|63.1913|10.1312
Eidsgrenda, Melhus|63.173|10.1228
Fallan, Melhus|63.1778|10.3491
Odden, Seljord|59.4308|8.7378
Moarommet, Malvik|63.3819|10.6321
Aursletta, Vevelstad|65.6312|12.7442
Rabban, Ørland|63.7335|9.6643
Kjøsnes, Selbu|63.2086|10.9473
Pundsgrenda, Selbu|63.2826|11.0417
Uthus, Selbu|63.1894|11.1173
Espet, Selbu|63.2932|11.0589
Flatbygdi, Seljord|59.5629|8.5691
Åsegrendi, Seljord|59.5751|8.5638
Nedregardan, Molde|62.7188|7.9361
Øvregardan, Molde|62.7165|7.9405
Lange, Molde|62.7157|7.9292
Øvrenese, Bømlo|59.788|5.1252
Nedranese, Bømlo|59.789|5.1199
Øygard, Kristiansand|58.0786|7.8566
Litlbakkgrenda, Rindal|63.1031|9.3867
Nodeland Øygard, Kristiansand|58.1529|7.8727
Rogdaberg, Ullensvang|60.2859|6.5966
Vollan, Alstahaug|65.9358|12.3475
Dalan, Orkland|63.4458|9.9117
Åsmulen, Orkland|63.4995|9.7901
Øyangen, Orkland|63.4695|9.7093
Bjørnstad, Orkland|63.4707|9.7318
Breivika, Orkland|63.6235|9.7273
Landrø, Orkland|63.5155|9.7825
Reinsgrenda, Indre Fosen|63.5489|9.9253
Djupdalen, Indre Fosen|63.5736|9.9071
Nebb, Indre Fosen|63.6275|9.8204
Staurset, Indre Fosen|63.644|9.8646
Askjem, Indre Fosen|63.5074|9.9964
Straumen, Indre Fosen|63.5811|9.9576
Innerråksjøen, Indre Fosen|63.7732|10.0969
Skånøya, Indre Fosen|63.7032|10.2863
Tånnårvika, Indre Fosen|63.7165|10.0411
Sørvika, Indre Fosen|63.6179|9.8381
Fagerdalen, Indre Fosen|63.6135|9.8458
Ratet, Indre Fosen|63.6469|9.8869
Vatngården, Indre Fosen|63.5509|10.0227
Saga, Indre Fosen|63.7263|10.0619
Denstad, Indre Fosen|63.585|10.0682
Holandsjøen, Vefsn|65.9311|13.1317
Sletta, Flekkefjord|58.291|6.4421
Kjøydevåg, Flekkefjord|58.2388|6.531
Ulland, Flekkefjord|58.2279|6.548
Helle, Flekkefjord|58.2285|6.5662
Snerthammer, Flekkefjord|58.2742|6.666
Glendrange, Flekkefjord|58.3218|6.6894
Nedreeid, Flekkefjord|58.3073|6.6702
Øvreeid, Flekkefjord|58.3083|6.6742
Nedre Eie, Flekkefjord|58.3589|6.6322
Indre Sandsmark, Flekkefjord|58.4651|6.6657
Østebø, Flekkefjord|58.2808|6.4029
Bjelland, Flekkefjord|58.2497|6.7317
Ysthus, Flekkefjord|58.2268|6.5343
Skjeggestad, Flekkefjord|58.4029|6.6251
Lona, Flekkefjord|58.3627|6.6836
Lavoll, Flekkefjord|58.3515|6.6493
Øvre Eie, Flekkefjord|58.3607|6.6346
Neset, Røros|62.4069|11.9301
Stølen, Kristiansand|58.0729|7.7519
Skåkåsen, Røros|62.554|11.5085
Krullen, Røros|62.6245|11.4373
Kroken, Røros|62.5623|11.3937
Hagfors, Vefsn|65.8221|13.2903
Sundet, Røros|62.5855|11.3259
Berg, Åseral|58.6176|7.4154
Aksnes, Volda|62.0773|5.9129
Stavadalen, Sør-Aurdal|60.8406|9.408
Løvik, Volda|62.1055|5.9345
Låvell, Midt-Telemark|59.408|9.3277
Sundsmoen, Midt-Telemark|59.4251|9.3262
Gjerdvollen, Rana|66.2643|13.9748
Sigridplassen, Rana|66.3504|14.129
Selforssjøen, Rana|66.3351|14.168
Tofta, Rana|66.3107|14.2627
Vårheim, Midt-Telemark|59.4607|9.3281
Nordøyvågen, Dønna|66.2184|12.5966
Brandsnes, Dønna|66.2085|12.5616
Titternes, Dønna|66.1794|12.5013
Disimyra, Sør-Odal|60.2003|11.6623
Ulvågrenda, Engerdal|61.8365|11.7324
Sætre, Ørsta|62.3038|6.0934
Høla, Dønna|66.0855|12.4484
Sandstrak, Dønna|66.0646|12.397
Finnsås, Snåase - Snåsa|64.2087|12.2265
Bievrrá, Tana|69.9923|27.3293
Bildán, Tana|70.0765|27.6329
Ytter Levang, Leirfjord|66.1527|13.0684
Abrahamsplassen, Rødøy|66.6652|13.067
Losvika, Rødøy|66.6572|13.0758
Svenolsavika, Rødøy|66.7016|13.2996
Reppasjøen, Rødøy|66.6507|13.5646
Stor Herstrand, Meløy|66.8217|13.3505
Nordtun, Meløy|66.7902|13.5012
Ytre Åbotsvik, Meløy|66.7315|13.4032
Toven, Vefsn|66.0272|13.3159
Fosse, Vaksdal|60.5793|5.8731
Fossheim, Vaksdal|60.5418|6.0437
Klypet, Vaksdal|60.5754|5.945
Lid, Vaksdal|60.5739|5.9451
Holeberg, Vaksdal|60.5382|6.0783
Nytun, Vaksdal|60.6749|5.7316
Træet, Vaksdal|60.6729|5.7328
Poyla, Vaksdal|60.7821|5.8599
Alversund, Alver|60.571|5.235
Mangersneset, Alver|60.6308|5.0484
Brotshaug, Alver|60.5979|5.0038
Kårbø, Alver|60.6054|5.0268
Ypso, Alver|60.5543|5.0053
Jonsokgrenda, Alver|60.5115|5.2374
Nygård, Meløy|66.8464|13.7416
Revfossnes, Porsanger|69.9711|24.9593
Kongsvik øvre, Lurøy|66.5022|13.1015
Aurebekk, Kristiansand|58.2009|7.8821
Salbostad, Kristiansand|58.1805|8.086
Rypestøl, Kristiansand|58.1833|7.8692
Dalane, Kristiansand|58.2358|7.8747
Espestøl, Kristiansand|58.2261|7.8728
Stølen, Kristiansand|58.2298|7.8747
Skodan, Kristiansand|58.2453|7.8753
Aslaksdal, Kristiansand|58.269|8.0781
Krossen, Kristiansand|58.267|8.0794
Fjellet, Kristiansand|58.1864|8.089
Sandehaven, Kristiansand|58.1838|8.0949
Bjørkevollen, Kristiansand|58.2168|8.1173
Hovet, Kristiansand|58.246|8.1445
Sannes, Kristiansand|58.2535|8.1507
Myren, Kristiansand|58.2546|8.163
Ås, Lurøy|66.398|13.1347
Døsset, Kristiansand|58.0781|7.9844
Andås, Kristiansand|58.0775|7.9807
Lindebø, Kristiansand|58.0845|8.0022
Torvik, Kristiansand|58.0847|7.9436
Stokkvågen, Lurøy|66.3383|13.0142
Indre Storvik, Nordreisa|69.8307|21.0482
Frølandgrenna, Hjartdal|59.6108|8.9263
Huddingslia, Raarvihke - Røyrvik|64.8806|13.7414
Finnvollan, Namsskogan|64.8962|13.1523
Håtveit, Tokke|59.4889|7.8641
Åssum, Kongsvinger|60.2086|11.9251
Skillefjordbotn, Alta|70.1803|23.3764
Handnesneset, Nesna|66.2288|12.9214
Åsgrend, Tokke|59.4753|7.898
Tveråvoll'ann, Holtålen|62.9521|11.2575
Gåre-grenda, Holtålen|62.941|11.075
Vårhusgrenda, Holtålen|62.8186|11.2018
Heggsetgrenda, Holtålen|62.8064|11.196
Rønningan, Holtålen|62.906|11.1771
Moan, Holtålen|62.933|11.105
Kvelva, Holtålen|62.8463|11.2531
Nordaune, Holtålen|62.9614|11.2389
Skårdalen, Holtålen|62.796|11.3561
Hammarvik, Dønna|66.2156|12.5723
Mannvikja, Dønna|66.2134|12.605
Partan, Dønna|66.1704|12.336
Illgruben, Rana|66.3055|14.3585
Kulvikja, Dønna|66.1139|12.4942
Fjellsæter, Sykkylven|62.3378|6.7698
Ytre Øksningan, Herøy|66.0093|12.2259
Innerøya, Herøy|66.0024|12.2361
Finnbogen, Herøy|65.9977|12.2386
Brunsvik, Herøy|66.0028|12.3024
Sørvågen, Herøy|65.9876|12.2264
Skjelvåg, Tingvoll|63.0151|7.9697
Stranda, Herøy|65.9565|12.2489
Inneråsen, Leirfjord|66.1571|13.1108
Ytteråsen, Leirfjord|66.1557|13.103
Lavangen, Balsfjord|69.3812|19.2689
Øyjorden, Leirfjord|66.0631|12.7604
Rakstang, Tingvoll|63.0909|8.112
Stonga, Sør-Varanger|69.7137|29.6431
Løkås, Leirfjord|66.0733|12.8853
Strand, Sør-Varanger|69.5231|29.9769
Saga, Sør-Varanger|69.5299|30.1072
Holmfoss, Sør-Varanger|69.5361|30.1425
Rødsand, Sør-Varanger|69.5092|30.0916
Utheim, Averøy|63.0112|7.4377
Nesjaryggen, Bjørnafjorden|60.2091|5.3856
Øver Seter, Heim|63.0791|8.4084
Inner Seter, Heim|63.078|8.4114
Trandem, Eidskog|59.9699|12.1087
Malmer, Eidskog|60.0722|12.1177
Hesbøl, Eidskog|60.0038|12.1276
Jøkelfjordeidet, Kvænangen|70.0736|22.0044
Yttersetså, Saltdal|67.167|15.4879
Innersetså, Saltdal|67.1625|15.4881
Indre Klubbenes, Hammerfest|70.5329|24.1389
Ytre Klubbenes, Hammerfest|70.5356|24.1141
Landøy, Senja|69.3499|18.0062
Torpegrenda, Grimstad|58.3419|8.4553
Sandkleiv, Grimstad|58.3475|8.5301
Gárggoluoppal, Kautokeino|69.3375|23.9731
Nerstranda, Meløy|66.9274|13.5457
Moa, Meløy|66.9079|13.6404
Solberg, Senja|69.165|17.8637
Vassjord, Senja|69.2096|17.9178
Tukthuset, Meløy|66.8217|13.3506
Eidet, Levanger|63.8032|11.1514
Forberg, Levanger|63.801|11.1822
Vansvik, Levanger|63.7845|11.117
Omdalshamn, Skien|59.2189|9.5109
Leira, Trondheim|63.3803|10.4134
Indre Aukan, Aure|63.1681|8.322
Sagvågen, Aure|63.2533|8.3295
Vågos, Aure|63.1662|8.4399
Nerleitet, Flakstad|68.1293|13.4034
Øverleitet, Flakstad|68.0996|13.2464
Bernvågen, Inderøy|63.9734|11.3592
Rottenbyen, Karlsøy|69.8446|19.5206
Skáidi, Balsfjord|69.3857|19.2858
Rakeljorda, Balsfjord|69.2224|19.4568
Melen, Balsfjord|69.2175|19.4903
Innerfjorden, Flakstad|68.0449|13.2568
Skjenfjorden, Flakstad|68.0198|13.2023
Valen, Flakstad|68.0217|13.1608
Vika, Flakstad|68.0312|13.344
Bøfjorden, Surnadal|63.0197|8.3651
Drage Ytre, Stad|62.1036|5.2359
Indre Drage, Stad|62.1062|5.2513
Barmen Indre, Stad|61.9982|5.2981
Stranda, Stad|62.0562|5.3466
Selja, Stad|62.0486|5.3186
Djupedal, Stad|62.042|5.3662
Berge Nedre, Stad|62.0363|5.3869
Berge Øvre, Stad|62.038|5.3856
Nedre Bringen, Vågå|61.7982|9.1852
Øvre Bringen, Vågå|61.8073|9.1864
Mosasida, Kviteseid|59.4076|8.4618
Hustad, Gildeskål|67.0992|14.0187
Nordsandnes, Gildeskål|67.0774|14.212
Stangen, Træna|66.5857|12.2276
Olderstad, Træna|66.5849|12.2386
Nord Femris, Gildeskål|67.0418|13.9614
Ågrenda, Averøy|62.9535|7.546
Mekgrenda, Averøy|62.9677|7.6083
Rokstad, Senja|69.3312|18.2408
Eidemsvik, Selbu|63.2465|11.0606
Gaustadgrenda, Trondheim|63.3629|10.1927
Eldhusgrende, Skjåk|62.014|7.8084
Kitterød, Halden|58.882|11.5222
Bruvoll, Skjåk|61.9148|8.0932
Vatnan, Fauske|67.2478|15.4795
Mossjordet, Dovre|62.046|9.1432
Kåsen, Kvænangen|69.9146|22.0851
Øygardene, Gausdal|61.2893|10.1437
Botnangardan, Tynset|62.6407|10.2079
Børligardan, Tynset|62.6367|10.2252
Jensberg, Målselv|69.0233|18.8532
Øvre Takelvdal, Målselv|69.1128|18.8707
Grensen, Trysil|61.0476|12.5963
Lunde, Sørreisa|69.101|18
Knippeset, Vestre Slidre|61.045|8.911
Sisselset, Vestre Slidre|61.0386|8.9169
Holand, Kvæfjord|68.688|15.9468
Bjåen, Bykle|59.6399|7.4399
Godøylandet, Giske|62.4677|5.9925
Bjerkebekk, Aremark|59.1433|11.753
Ryet, Bodø|67.4923|14.9024
Holtet, Halden|58.8804|11.5353
Garnesgrenda, Ulstein|62.296|5.8452
Nordre Goppollen, Ringebu|61.4461|10.5264
Midtre Goppollen, Ringebu|61.4292|10.5127
Smågårdene, Tynset|62.2811|10.717
Låkthaugen,in, Sørfold|67.4197|15.5674
Slåttvika, Sørfold|67.4111|15.6097
Gurskebotn, Sande|62.2245|5.6452
Otteid, Marker|59.3515|11.7112
Østigårdsgardene, Tynset|62.2872|10.7679
Berdalsbru, Bykle|59.4472|7.4137
Gjerdsvika, Sande|62.2578|5.5843
Klungset ytre, Fauske|67.2659|15.2998
Steivanglia, Alvdal|62.1644|10.549
Måstad, Værøy|67.6436|12.5938
Ryssland, Sør-Fron|61.5798|9.8996
Oveinang, Valle|59.2424|7.4691
Vestafor, Ål|60.6579|8.704
Nessan, Senja|69.4105|17.2641
Grava, Modum|59.9344|9.9399
Åbornes, Steigen|67.738|15.2024
Reinvika, Sørfold|67.7357|15.6903
Holmesletta, Tromsø|69.5507|18.9611
Kvanntoland, Sørfold|67.5643|15.669
Styrkesvik, Sørfold|67.513|15.5191
Hestekinnbygde, Etnedal|61.0088|9.5745
Mørsry, Sørfold|67.7252|15.9371
Naustedokke, Nord-Aurdal|60.8453|9.0098
Storeidet, Sørfold|67.6861|15.8043
Vaknjavárri, Tjeldsund|68.5324|16.7051
Garnbakken, Moss|59.3257|10.6895
Fuglevik nordre, Moss|59.3931|10.6511
Brøgrenda, Trysil|61.3596|11.9418
Hisdal, Bykle|59.3043|7.2848
Volfeltet, Trysil|61.436|12.0442
Sagmoroa, Åsnes|60.6728|12.1823
Briskebyen, Etnedal|60.9035|9.6387
Sandbakkin, Nord-Aurdal|60.9221|9.1224
Hamn, Tromsø|69.5622|18.7035
Botnen, Bykle|59.3127|7.0853
Nordbotn, Tromsø|69.6546|18.744
Vindstad, Moskenes|67.9587|13.0038
Skåret, Trysil|61.5084|12.5109
Røysland neire, Valle|59.2634|7.4618
Rådeskogen, Moss|59.3923|10.7667
Stornes, Kåfjord|69.4889|20.8467
Huseidalen, Alvdal|62.1257|10.6001
Neto, Lom|61.716|8.2108
Staurustgrende, Lom|61.8677|8.5168
Steinsland, Hægebostad|58.4122|7.2601
Vågen, Kvænangen|70.2106|21.2128
Skaret, Sørreisa|69.0925|18.0327
Øyan, Tolga|62.4732|10.7962
Demma, Halden|59.1633|11.4291
Indrefjord, Vik|61.0033|6.3653
Vingelsåsen, Tolga|62.3889|10.9127
Grantevet, Tolga|62.4151|10.9408
Åsan, Tolga|62.4195|10.8774
Smalvatn, Namsskogan|65.0933|13.3327
Bakken, Steinkjer|63.9711|11.9167
Buene, Strand|59.0983|5.9281
Musken,indre, Hamarøy|67.8893|16.2134
Musken,ytre, Hamarøy|67.8937|16.2046
Grønvik, Hjelmeland|59.1411|6.0434
Dravlaus, Volda|62.1236|5.9396
Nordvang, Os|62.5503|11.101
Skoggård, Storfjord|69.3784|20.2785
Lunde, Fredrikstad|59.1604|10.9328
Lundeskogen, Fredrikstad|59.1563|10.9336
Barkedalen, Fredrikstad|59.1851|10.9398
Hellemobotn, Hamarøy|67.8141|16.5161
Ålestranda, Fredrikstad|59.2123|10.9001
Veum, Fredrikstad|59.2517|10.9313
Ytre-Standal, Ørsta|62.2985|6.4098
Mærvoll, Vestvågøy|68.2522|13.6347
Tangvåg, Vestvågøy|68.2399|13.6348
Vassås, Bindal|65.0961|12.4072
Stranda, Harstad|69.0128|16.4733
Yttersundsvoll, Harstad|69.0181|16.5064
Roppestad, Fredrikstad|59.1723|11.0329
Rudargrende, Nore og Uvdal|60.278|8.916
Innersundsvoll, Harstad|69.0185|16.5332
Vollen, Harstad|68.9919|16.5267
Vollan, Harstad|69.0009|16.5293
Halldalstølen, Ål|60.4988|8.419
Dyrstad, Lindesnes|57.9939|7.5028
Farstad, Vestvågøy|68.1906|13.6622
Østerhus, Kristiansand|58.0854|7.8078
Tjeldbugan, Vestvågøy|68.189|13.591
Leitet, Vestvågøy|68.1871|13.597
Vian, Vestvågøy|68.1851|13.6415
Valberget, Vestvågøy|68.1717|13.5653
Høybakkmo, Vestvågøy|68.1794|13.6386
Hage,øvre, Vestvågøy|68.157|13.6701
Åsødegårdene, Nordre Land|60.9361|9.9832
Nordgarda, Nordre Land|60.9462|9.9836
Hognsætrene, Nordre Land|60.9173|9.9035
Elvebakkan, Salangen|68.8708|18.025
Prestbakkan, Salangen|68.8752|18.083
Finnstad, Vestvågøy|68.1412|13.7451
Saltneset, Sømna|65.3621|12.207
Vareidskaret, Flakstad|68.1289|13.3862
Nappskaret, Flakstad|68.1295|13.405
Horn, Vestvågøy|68.1308|13.4962
Hattan, Vestvågøy|68.1209|13.4841
Ramsvika, Vestvågøy|68.1163|13.6543
Sennesvik, Vestvågøy|68.1123|13.7081
Sangefjell, Ål|60.5441|8.4692
Smørbekk, Vestby|59.5027|10.713
Sollia, Vestby|59.5045|10.684
Stenløkka, Vestby|59.5207|10.6842
Vollehagen, Vestby|59.5239|10.707
Århus, Vestby|59.5341|10.7059
Tranligrenda, Nordre Land|60.7922|10.1318
Sandsund, Vestvågøy|68.088|13.642
Okseryggen, Vestby|59.5859|10.656
Utsikten, Vestby|59.5881|10.6583
Høgda, Harstad|68.8247|16.3848
Moen, Nordre Land|61.005|10.0265
Snurubakk, Nordre Land|60.9974|10.0887
Liabygda, Nordre Land|61.0175|9.9259
Strømsgrenda, Nordre Land|61.0247|9.9736
Pusrud, Nordre Land|60.9677|10.1063
Harstad, Nordre Land|60.9258|10.058
Lien, Nordre Land|60.9218|10.0348
Sveen, Nordre Land|60.9182|10.0446
Stjernåsen, Vestby|59.5535|10.6544
Holen, Vestby|59.5854|10.659
Helle, Vestvågøy|68.1397|13.8349
Bakke, Nordre Land|60.9278|10.082
Lengeropp, Nordre Land|60.8392|10.0224
Førland, Kvinesdal|58.2637|7.0213
Haugland, Kvinesdal|58.3874|7.035
Bergabrøtin, Nord-Aurdal|60.9662|9.4283
Skålsrudstølane, Nesbyen|60.5562|8.8041
Lundesætrene, Nordre Land|61.1343|9.7712
Sluguasætrene, Nordre Land|61.1296|9.8292
Brattrudgrenda, Sør-Aurdal|60.8128|9.5362
Torsrudgrenda, Sør-Aurdal|60.8169|9.5446
Leistrudgardatn, Sør-Aurdal|60.8216|9.5375
Kambabygde, Sør-Aurdal|60.7905|9.5788
Lundebygda, Sør-Aurdal|60.7766|9.6199
Stokkelandsmonen, Kristiansand|58.1981|7.7946
Furulund, Aurskog-Høland|59.7237|11.4677
Fejordet, Nord-Aurdal|60.9806|9.2708
Moaskogen, Nord-Aurdal|60.9815|9.2648
Torget, Nord-Aurdal|61.0471|9.3642
Solhøgda, Frogn|59.638|10.6527
Ellingbøgrende, Vang|61.122|8.5728
Kvålsgrende, Vang|61.1253|8.5982
Roåker, Øyer|61.3587|10.2023
Djupdalen, Øyer|61.3432|10.2279
Musdalsætra, Øyer|61.3232|10.2067
Trampa, Trondheim|63.4301|10.3643
Marikova, Frogn|59.7012|10.6026
Digerud, Frogn|59.7231|10.5896
Tiurlia, Frogn|59.6901|10.6195
Langebåtfeltet, Frogn|59.6921|10.6106
Liagrenda, Ringebu|61.4386|10.1363
Ráluokta, Hamarøy|68.1357|16.114
Kleiva, Frogn|59.6999|10.6401
Dammen, Frogn|59.7029|10.6608
Rødsholtet, Frogn|59.6872|10.7067
Biesseluokta, Hamarøy|68.1224|16.1063
Spervika, Frogn|59.7042|10.6531
Nordre Hallangen, Frogn|59.7182|10.6254
Østskogen, Frogn|59.7198|10.6206
Lynnstad, Ringebu|61.4045|10.3183
Sletring, Ringebu|61.4125|10.2409
Stryken, Lunner|60.1652|10.7169
Bekk, Nesodden|59.7529|10.5829
Håkonhals, Hamarøy|68.0024|15.6954
Meling, Stavanger|59.0428|5.7425
Steinsøy, Stavanger|58.9858|5.7537
Lindøy, Stavanger|58.9905|5.808
Hellesøy, Stavanger|58.9853|5.8234
Kalvøy, Stavanger|58.9782|5.8366
Láttaš, Narvik|68.223|16.3237
Skardberget,indre, Narvik|68.2177|16.2397
Dimbarásse, Narvik|68.1911|16.4527
Stefjordbotnen, Narvik|68.183|16.6117
Fredagsvika, Narvik|68.1277|16.3014
Gahppanluokta, Narvik|68.1232|16.4253
Forhaugan, Narvik|68.1054|16.5434
Cohkolahka, Narvik|68.0796|16.6138
Løkkeåsen, Nesodden|59.791|10.6068
Lunner, Nesodden|59.7909|10.6377
Kirkeåsen, Nesodden|59.8058|10.6883
Slahpa, Hamarøy|68.0626|16.6541
Leina, Nesodden|59.817|10.6225
Kjårrnes, Hamarøy|68.0273|16.3368
Flauet, Nesodden|59.8471|10.6492
Flaskebekkbråten, Nesodden|59.8615|10.6545
Borggrend, Fyresdal|59.1723|7.9184
Kirkebylia, Nittedal|60.1053|10.8898
Ytterroa, Gjøvik|60.8897|10.3028
